"Time","Subsystem #2|Branch Currents|IBkr_tfA","Subsystem #2|Branch Currents|IBkr_tfB","Subsystem #2|Branch Currents|IBkr_tfC"
2.4468,0.8863833672,-0.9617123124,0.07532894517
2.4474,0.9667470819,-0.8530234835,-0.1137235984
2.448,1.044371099,-0.7267197055,-0.3176513938
2.4486,1.080952592,-0.5681302892,-0.5128223033
2.4492,1.067962008,-0.3997718831,-0.6681901254
2.4498,1.019550664,-0.2242192144,-0.7953314497
2.4504,0.9648454443,-0.01941263863,-0.9454328057
2.451,0.852019176,0.1776888481,-1.029708024
2.4516,0.6917566989,0.3643949738,-1.056151673
2.4522,0.5293987836,0.5438987278,-1.073297511
2.4528,0.3523311351,0.7053459128,-1.057677048
2.4534,0.1653984697,0.8220109139,-0.9874093837
2.454,-0.03906784111,0.9350887416,-0.8960209005
2.4546,-0.2315299263,1.007652146,-0.7761222199
2.4552,-0.4180473625,1.024108056,-0.6060606935
2.4558,-0.5872179839,1.024268051,-0.4370500676
2.4564,-0.7421330335,0.9873403309,-0.2452072974
2.457,-0.8464250337,0.9111498379,-0.06472480422
2.4576,-0.9328440957,0.8000840744,0.1327600213
2.4582,-1.007133025,0.6649733386,0.3421596868
2.4588,-1.01562192,0.4909102843,0.5247116354
2.4594,-0.9943595385,0.3256305413,0.6687289972
2.46,-0.9447392257,0.1409239918,0.803815234
2.4606,-0.8707681078,-0.06512125871,0.9358893665
2.4612,-0.738944775,-0.2549177498,0.9938625247
2.4618,-0.5826269326,-0.4430280659,1.025654999
2.4624,-0.4122134042,-0.6253115424,1.037524947
2.463,-0.2356445149,-0.7694893201,1.005133835
2.4636,-0.04556663574,-0.8757805007,0.9213471364
2.4642,0.1595859702,-0.9871209409,0.8275349707
2.4648,0.3506450939,-1.039806177,0.6891610836
2.4654,0.5309279424,-1.047264913,0.5163369701
2.466,0.6893814937,-1.036607313,0.3472258196
2.4666,0.8378217786,-0.9991703873,0.1613486087
2.4672,0.9267071939,-0.8982407172,-0.0284664767
2.4678,1.009760472,-0.779505501,-0.2302549712
2.4684,1.064228624,-0.6364873253,-0.4277412987
2.469,1.052914783,-0.4553161604,-0.5975986231
2.4696,1.020115919,-0.2865263544,-0.7335895642
2.4702,0.9690576169,-0.09686438212,-0.8721932348
2.4708,0.857766983,0.1036483458,-0.9614153288
2.4714,0.7176027532,0.2958858961,-1.013488649
2.472,0.570240765,0.4794951486,-1.049735914
2.4726,0.380592584,0.6545426235,-1.035135208
2.4732,0.1984070789,0.7896942959,-0.9881013748
2.4738,0.01209608466,0.8955747216,-0.9076708063
2.4744,-0.1945142795,0.9853526411,-0.7908383616
2.475,-0.3889876207,1.019245458,-0.6302578375
2.4756,-0.5570900796,1.026719998,-0.4696299182
2.4762,-0.712030208,0.9987857219,-0.2867555139
2.4768,-0.84902919,0.9429314597,-0.09390226968
2.4774,-0.9264590737,0.8359970305,0.09046204322
2.478,-1.001076976,0.7066362648,0.2944407115
2.4786,-1.037434943,0.5462563517,0.4911785915
2.4792,-1.022727904,0.3777418904,0.6449860136
2.4798,-0.972189462,0.2030585467,0.7691309152
2.4804,-0.9370242095,-8.324094907E-5,0.9371074504
2.481,-0.8364658319,-0.1946482096,1.031114042
2.4816,-0.6590973056,-0.3824208721,1.041518178
2.4822,-0.4996005456,-0.5652104191,1.064810965
2.4828,-0.3364270005,-0.7238492297,1.06027623
2.4834,-0.1420764426,-0.8372780442,0.9793544869
2.484,0.06396035944,-0.9519933844,0.888033025
2.4846,0.2450326314,-1.024347463,0.779314832
2.4852,0.4365824623,-1.044022361,0.6074398991
2.4858,0.6134470268,-1.049164336,0.435717309
2.4864,0.7624372173,-1.011779016,0.249341799
2.487,0.8636841194,-0.9343446652,0.07066054581
2.4876,0.9547543676,-0.8251179551,-0.1296364125
2.4882,1.028014203,-0.6899725212,-0.3380416815
2.4888,1.032410686,-0.5117253341,-0.5206853523
2.4894,1.012745829,-0.3452670149,-0.6674788138
2.49,0.9640126969,-0.1630230408,-0.8009896561
2.4906,0.8864132017,0.043622899,-0.9300361007
2.4912,0.754671767,0.2336869578,-0.9883587248
2.4918,0.5993266196,0.4204494568,-1.019776076
2.4924,0.4271246275,0.6044679616,-1.031592589
2.493,0.2490547096,0.7521660454,-1.001220755
2.4936,0.06073893206,0.856812898,-0.9175518301
2.4942,-0.1450483368,0.9672879175,-0.8222395807
2.4948,-0.3361357801,1.018558151,-0.6824223711
2.4954,-0.5152975971,1.022104905,-0.5068073076
2.496,-0.671511984,1.008154959,-0.3366429746
2.4966,-0.8219011097,0.9689230986,-0.1470219888
2.4972,-0.9141642158,0.8651276731,0.04903654272
2.4978,-0.9899699473,0.7451989524,0.2447709949
2.4984,-1.040483209,0.6030566052,0.4374266038
2.499,-1.031798291,0.4257056561,0.6060926346
2.4996,-0.9956276495,0.2582298971,0.7373977524
2.5002,-0.9409464519,0.06722500354,0.8737214484
2.5008,-0.8356088419,-0.1302217502,0.9658305921
2.5014,-0.6983391523,-0.3204894876,1.01882864
2.502,-0.5496087575,-0.5044821969,1.054090954
2.5026,-0.3644241599,-0.67757658,1.04200074
2.5032,-0.1862846983,-0.8097519624,0.9960366607
2.5038,0.002463543965,-0.9166399993,0.9141764554
2.5044,0.2076925586,-1.00775274,0.8000601814
2.505,0.3981788089,-1.041716578,0.6435377689
2.5056,0.569517433,-1.053074588,0.4835571552
2.5062,0.7285163492,-1.027727995,0.2992116461
2.5068,0.8640784688,-0.9729282979,0.1088498291
2.5074,0.9403881196,-0.8659279919,-0.07446012768
2.508,1.018666999,-0.7363578287,-0.2823091701
2.5086,1.056825365,-0.5769589589,-0.4798664064
2.5092,1.041223099,-0.4068244568,-0.6343986418
2.5098,0.9902538958,-0.2297886503,-0.7604652455
2.5104,0.9526079977,-0.025597605,-0.9270103927
2.511,0.8505599001,0.1686178739,-1.019177774
2.5116,0.6697515325,0.3565850926,-1.026336625
2.5122,0.5094577563,0.5410639159,-1.050521672
2.5128,0.3461001793,0.6987775993,-1.044877779
2.5134,0.1502136558,0.8113889124,-0.9616025682
2.514,-0.05746089934,0.9275944266,-0.8701335273
2.5146,-0.2406547746,1.00173253,-0.7610777558
2.5152,-0.429684794,1.018655897,-0.5889711029
2.5158,-0.6011892373,1.018636455,-0.4174472178
2.5164,-0.749829809,0.9814653224,-0.2316355134
2.517,-0.8517874022,0.903847209,-0.05205980671
2.5176,-0.9388349608,0.7922912765,0.1465436843
2.5182,-1.011993833,0.6602732378,0.3517205954
2.5188,-1.018168838,0.4851220035,0.5330468341
2.5194,-0.997249069,0.3189954826,0.6782535865
2.52,-0.9494575395,0.1389800666,0.8104774728
2.5206,-0.8626936223,-0.06358950385,0.9262831261
2.5212,-0.7312626328,-0.2533146194,0.9845772521
2.5218,-0.5866027715,-0.4413250552,1.027927827
2.5224,-0.4136069883,-0.6232124627,1.036819451
2.523,-0.2330151362,-0.7706099804,1.003625117
2.5236,-0.05177097021,-0.8754495671,0.9272205373
2.5242,0.1539401412,-0.9845491573,0.8306090161
2.5248,0.3492686751,-1.036881295,0.6876126198
2.5254,0.5276811071,-1.044874216,0.5171931089
2.526,0.6838537862,-1.032928355,0.3490745692
2.5266,0.838183007,-0.9951629079,0.1569799008
2.5272,0.9325794873,-0.8956537885,-0.03692569875
2.5278,1.008863331,-0.7755687561,-0.2332945745
2.5284,1.064430562,-0.63197846,-0.4324521017
2.529,1.059193632,-0.4564589219,-0.6027347104
2.5296,1.020502286,-0.2899057616,-0.7305965246
2.5302,0.9656684388,-0.0956384812,-0.8700299576
2.5308,0.8656773686,0.1019480924,-0.9676254609
2.5314,0.7216901248,0.2901336267,-1.011823752
2.532,0.5669206605,0.4720449139,-1.038965574
2.5326,0.3872117238,0.6403569187,-1.027568642
2.5332,0.2076526299,0.7692985769,-0.9769512068
2.5338,0.01330420663,0.874202895,-0.8875071016
2.5344,-0.1861872707,0.9629873583,-0.7768000876
2.535,-0.3720563196,0.9934464013,-0.6213900817
2.5356,-0.5453050397,1.001922542,-0.4566175026
2.5362,-0.7012828454,0.9758567892,-0.2745739438
2.5368,-0.8309397246,0.9194817341,-0.08854200956
2.5374,-0.9125623756,0.8153877749,0.09717460076
2.538,-0.9970794707,0.6917372245,0.3053422462
2.5386,-1.031270126,0.5331053017,0.4981648239
2.5392,-1.018378006,0.3644464965,0.6539315097
2.5398,-0.9763946361,0.1940525475,0.7823420886
2.5404,-0.9151691627,-0.009049180468,0.9242183432
2.541,-0.7986290708,-0.2038938429,1.002522914
2.5416,-0.6494242823,-0.3905458567,1.039970139
2.5422,-0.4916489313,-0.5774716146,1.069120546
2.5428,-0.3112435087,-0.7368856055,1.048129114
2.5434,-0.1303835896,-0.8469867773,0.9773703669
2.544,0.07014175944,-0.9613532787,0.8912115193
2.5446,0.2693480096,-1.035817131,0.7664691212
2.5452,0.4535831442,-1.05179431,0.5982111659
2.5458,0.6111273783,-1.048143657,0.4370162787
2.5464,0.7676933922,-1.01037955,0.2426861578
2.547,0.8738540335,-0.9324451504,0.05859111692
2.5476,0.9499721844,-0.8189075695,-0.1310646149
2.5482,1.022525074,-0.6857121624,-0.3368129119
2.5488,1.033096542,-0.5110219377,-0.5220746047
2.5494,1.008750084,-0.3440984175,-0.6646516664
2.55,0.9597496728,-0.1632965475,-0.7964531254
2.5506,0.8745337788,0.03816956499,-0.9127033438
2.5512,0.7405887096,0.2272446834,-0.967833393
2.5518,0.5931024229,0.4137216724,-1.006824095
2.5524,0.4205014198,0.591246441,-1.011747861
2.553,0.2373616881,0.7423413679,-0.979703056
2.5536,0.05480604375,0.8489069841,-0.9037130279
2.5542,-0.1478566389,0.9536364259,-0.805779787
2.5548,-0.3426159159,1.005724028,-0.6631081121
2.5554,-0.5226354323,1.014576208,-0.4919407762
2.556,-0.6756629286,1.000574523,-0.324911594
2.5566,-0.8260920594,0.9619181922,-0.1358261328
2.5572,-0.920048773,0.8639721419,0.05607663108
2.5578,-0.997884928,0.7464857666,0.2513991614
2.5584,-1.05506145,0.6047068335,0.4503546165
2.559,-1.053759118,0.4314624453,0.622296673
2.5596,-1.01638737,0.2675505066,0.7488368629
2.5602,-0.958597907,0.07399953011,0.8845983769
2.5608,-0.8554035318,-0.1228230496,0.9782265814
2.5614,-0.71881835,-0.3103081552,1.029126505
2.562,-0.5691279724,-0.495893279,1.065021251
2.5626,-0.3879261664,-0.6667474111,1.054673577
2.5632,-0.2113043098,-0.7955634382,1.006867748
2.5638,-0.01955444747,-0.903514252,0.9230686994
2.5644,0.1829360761,-0.9941225806,0.8111865045
2.565,0.3686069122,-1.025222013,0.6566151008
2.5656,0.5424935682,-1.038953209,0.4964596406
2.5662,0.7024313296,-1.012733439,0.3103021089
2.5668,0.8324074609,-0.9535891102,0.1211816493
2.5674,0.9103364221,-0.8499309058,-0.06040551627
2.568,0.9940412468,-0.7249011582,-0.2691400886
2.5686,1.028599192,-0.562944666,-0.4656545259
2.5692,1.013106244,-0.3907937517,-0.6223124927
2.5698,0.9710412442,-0.2213523167,-0.7496889275
2.5704,0.9160247192,-0.01800803763,-0.8980166816
2.571,0.8027442103,0.1795969004,-0.9823411107
2.5716,0.6449990572,0.3640588968,-1.009057954
2.5722,0.4861384213,0.54779309,-1.033931511
2.5728,0.3071888948,0.7103175069,-1.017506402
2.5734,0.1237457363,0.8193892565,-0.9431349928
2.574,-0.07804200856,0.932399372,-0.8543573635
2.5746,-0.2731195113,1.008659696,-0.735540185
2.5752,-0.4577866145,1.023469445,-0.5656828306
2.5758,-0.6163673509,1.01702242,-0.4006550692
2.5764,-0.7704568131,0.9842404871,-0.2137836741
2.577,-0.8771232885,0.9080429334,-0.03091964491
2.5776,-0.9565106929,0.7943893035,0.1621213894
2.5782,-1.032070109,0.6661329445,0.3659371648
2.5788,-1.041728006,0.4981007361,0.5436272699
2.5794,-1.016598751,0.3324063431,0.6841924079
2.58,-0.9721897983,0.1504305086,0.8217592897
2.5806,-0.8888688005,-0.04877146344,0.937640264
2.5812,-0.7546754199,-0.237077092,0.9917525118
2.5818,-0.6104611629,-0.425647449,1.036108612
2.5824,-0.4392927663,-0.6026949033,1.04198767
2.583,-0.2535758611,-0.7572983271,1.010874188
2.5836,-0.07135893496,-0.8673307425,0.9386896774
2.5842,0.1288197018,-0.971841377,0.8430216752
2.5848,0.325569901,-1.024949097,0.6993791963
2.5854,0.5085535951,-1.038131542,0.5295779472
2.586,0.6621724157,-1.025900823,0.363728407
2.5866,0.8136866028,-0.9855972472,0.1719106444
2.5872,0.9082360865,-0.893340171,-0.01489591554
2.5878,0.9841593905,-0.7735581812,-0.2106012093
2.5884,1.038685351,-0.6246417572,-0.4140435935
2.589,1.034498509,-0.4498877888,-0.5846107204
2.5896,0.9949134751,-0.2845436244,-0.7103698508
2.5902,0.9474041862,-0.08752640375,-0.8598777824
2.5908,0.8763261115,0.1119100448,-0.9882361563
2.5914,0.7198741664,0.2962046085,-1.016078775
2.592,0.5498442441,0.4816219603,-1.031466204
2.5926,0.3890896318,0.6516120128,-1.040701645
2.5932,0.2120606727,0.776561294,-0.9886219667
2.5938,0.004818173946,0.8845689256,-0.8893870996
2.5944,-0.1846906324,0.9796359816,-0.7949453492
2.595,-0.3639380207,1.01063667,-0.6466986493
2.5956,-0.5526328141,1.026136548,-0.4735037337
2.5962,-0.710726846,1.005345616,-0.2946187698
2.5968,-0.8315929479,0.9475072772,-0.1159143294
2.5974,-0.9175437905,0.8443611155,0.073182675
2.598,-1.008585227,0.7247407802,0.2838444473
2.5986,-1.04009316,0.5653730776,0.4747200826
2.5992,-1.027173317,0.3908394249,0.6363338921
2.5998,-0.9907572874,0.2240749386,0.7666823487
2.6004,-0.9317359461,0.02226250255,0.9094734435
2.601,-0.8172875683,-0.1768458411,0.9941334094
2.6016,-0.6646308648,-0.3594617282,1.024092593
2.6022,-0.5029200893,-0.5428258661,1.045745955
2.6028,-0.3182098817,-0.7080423569,1.026252239
2.6034,-0.1395215314,-0.8167932067,0.9563147381
2.604,0.06140516104,-0.9283382208,0.8669330598
2.6046,0.2606648041,-1.005509499,0.7448446944
2.6052,0.4454039805,-1.022186075,0.5767820947
2.6058,0.6029176209,-1.016960694,0.414043073
2.6064,0.7602856578,-0.9853916979,0.2251060401
2.607,0.8775557101,-0.9089154699,0.03135975981
2.6076,0.9521347242,-0.7927997887,-0.1593349354
2.6082,1.020239321,-0.6637048243,-0.3565344964
2.6088,1.032693985,-0.4953943732,-0.5372996122
2.6094,1.006759925,-0.327688783,-0.6790711423
2.61,0.9558980535,-0.1457888355,-0.810109218
2.6106,0.8735755104,0.05134100995,-0.9249165203
2.6112,0.7418175449,0.2393731507,-0.9811906957
2.6118,0.5942811615,0.4270326536,-1.021313815
2.6124,0.4239138408,0.6006642875,-1.024578128
2.613,0.2429101006,0.7509043662,-0.9938144669
2.6136,0.06027452191,0.8596826241,-0.919957146
2.6142,-0.1408597999,0.9647171664,-0.8238573665
2.6148,-0.3342187309,1.017422746,-0.6832040146
2.6154,-0.5153655354,1.031522708,-0.5161571726
2.616,-0.6715579176,1.02150469,-0.3499467727
2.6166,-0.8231578535,0.9829375137,-0.1597796602
2.6172,-0.9162125574,0.8926320279,0.02358052943
2.6178,-0.9960296321,0.7759045548,0.2201250773
2.6184,-1.055591198,0.630137524,0.4254536738
2.619,-1.055085739,0.4568614463,0.5982242923
2.6196,-1.020625314,0.2937793584,0.7268459559
2.6202,-0.9766613744,0.09716297182,0.8794984026
2.6208,-0.9081454581,-0.1042993252,1.012444783
2.6214,-0.7525844746,-0.2895472687,1.042131743
2.622,-0.5833822198,-0.4772832009,1.060665421
2.6226,-0.4226927549,-0.6490813532,1.071774108
2.6232,-0.2427572858,-0.775384796,1.018142082
2.6238,-0.03426082995,-0.8819435109,0.9162043408
2.6244,0.1570549434,-0.9806479048,0.8235929614
2.625,0.3375341681,-1.01105249,0.6735183217
2.6256,0.5247315188,-1.021667249,0.4969357298
2.6262,0.682098014,-1.000045966,0.3179479525
2.6268,0.805716972,-0.9433336915,0.1376167196
2.6274,0.8911686537,-0.8389760635,-0.05219259019
2.628,0.9788233298,-0.7189230398,-0.25990029
2.6286,1.008847853,-0.559611865,-0.4492359879
2.6292,0.9935958915,-0.3823245318,-0.6112713596
2.6298,0.957696815,-0.2161441951,-0.7415526199
2.6304,0.8951704338,-0.01741372109,-0.8777567127
2.631,0.778187,0.1789673226,-0.9571543226
2.6316,0.6341080411,0.3625839592,-0.9966920003
2.6322,0.4767366956,0.5460693295,-1.022806025
2.6328,0.2884591019,0.7118290452,-1.000288147
2.6334,0.1144366943,0.8205234778,-0.9349601721
2.634,-0.08129563981,0.9333794399,-0.8520838001
2.6346,-0.2843408982,1.013994232,-0.7296533335
2.6352,-0.4719949145,1.034377551,-0.5623826368
2.6358,-0.627640203,1.031662677,-0.404022474
2.6364,-0.7846956012,1.001249033,-0.2165534314
2.637,-0.9036617627,0.9267860032,-0.02312424051
2.6376,-0.9774275145,0.8115780259,0.1658494886
2.6382,-1.047711704,0.6816159005,0.3660958034
2.6388,-1.063848588,0.5132486227,0.5505999648
2.6394,-1.03805667,0.3472022861,0.6908543841
2.64,-0.9869683885,0.1657541155,0.8212142731
2.6406,-0.9098139819,-0.03312257033,0.9429365522
2.6412,-0.7790839283,-0.2220818866,1.001165815
2.6418,-0.6290589139,-0.4100974792,1.039156393
2.6424,-0.4620886035,-0.5838406633,1.045929267
2.643,-0.2834327272,-0.7339359033,1.017368631
2.6436,-0.0953991135,-0.8448728102,0.9402719237
2.6442,0.10618063,-0.9492496625,0.8430690325
2.6448,0.2958442873,-0.9979894591,0.7021451718
2.6454,0.4780738721,-1.011190834,0.5331169615
2.646,0.6355768068,-1.000544231,0.3649674246
2.6466,0.7827244262,-0.9570517502,0.174327324
2.6472,0.8745286617,-0.8655783757,-0.008950286016
2.6478,0.9583068777,-0.7499080017,-0.208398876
2.6484,1.014517668,-0.6035117114,-0.4110059569
2.649,1.010237037,-0.4284654231,-0.5817716139
2.6496,0.9789053813,-0.2677810444,-0.7111243369
2.6502,0.927572204,-0.07365404873,-0.8539181552
2.6508,0.8398885219,0.1286527925,-0.9685413144
2.6514,0.6998329808,0.3128811214,-1.012714102
2.652,0.5437424681,0.5017174244,-1.045459892
2.6526,0.371270538,0.6762435536,-1.047514092
2.6532,0.1960885748,0.8009537171,-0.9970422919
2.6538,7.91017991E-4,0.9071795743,-0.9079705922
2.6544,-0.2001613219,1.008677722,-0.8085163997
2.655,-0.3861569468,1.042658136,-0.6565011888
2.6556,-0.5586266274,1.052884958,-0.4942583304
2.6562,-0.7177226371,1.033118781,-0.3153961439
2.6568,-0.8506083681,0.9784667114,-0.1278583433
2.6574,-0.9290914489,0.8721135038,0.05697794513
2.658,-1.011403493,0.7492106443,0.262192849
2.6586,-1.047210043,0.5908302015,0.4563798416
2.6592,-1.029439081,0.4139236894,0.6155153918
2.6598,-0.9882493618,0.2465219094,0.7417274524
2.6604,-0.9247305805,0.04909327397,0.8756373065
2.661,-0.8032535986,-0.1481459715,0.9513995701
2.6616,-0.6585876131,-0.3350786459,0.993666259
2.6622,-0.5042474686,-0.5163697156,1.020617184
2.6628,-0.3128922726,-0.68447882,0.9973710925
2.6634,-0.1362317495,-0.8009640474,0.9371957969
2.664,0.0575525568,-0.9115108696,0.8539583128
2.6646,0.2600922295,-0.9894910012,0.7293987716
2.6652,0.4507923916,-1.011149577,0.5603571854
2.6658,0.6054211618,-1.007192198,0.4017710363
2.6664,0.7584786755,-0.9733583146,0.2148796391
2.667,0.8777850258,-0.9001066723,0.02232164649
2.6676,0.9516503189,-0.7865613867,-0.1650889323
2.6682,1.020854141,-0.6555943016,-0.3652598396
2.6688,1.039660523,-0.4885184934,-0.5511420293
2.6694,1.01484099,-0.32533605,-0.6895049395
2.67,0.9618770487,-0.1442816464,-0.8175954023
2.6706,0.8877649107,0.05421527091,-0.9419801816
2.6712,0.7621678524,0.2405657097,-1.002733562
2.6718,0.6125379094,0.4294274992,-1.041965409
2.6724,0.4461457469,0.6066070558,-1.052752803
2.673,0.2716068411,0.755927902,-1.027534743
2.6736,0.08609292471,0.8651472308,-0.9512401555
2.6742,-0.11640655,0.9743861338,-0.8579795838
2.6748,-0.3064213778,1.026650707,-0.7202293288
2.6754,-0.488418847,1.041865883,-0.5534470358
2.676,-0.6491663326,1.035596915,-0.3864305824
2.6766,-0.7996185548,0.9952020371,-0.1955834823
2.6772,-0.8916491582,0.9052013066,-0.01355214832
2.6778,-0.9783923767,0.7909826573,0.1874097194
2.6784,-1.038869703,0.6461844539,0.3926852494
2.679,-1.034191169,0.4687583849,0.5654327844
2.6796,-1.004560352,0.3066283116,0.6979320406
2.6802,-0.9614551735,0.1133088019,0.8481463716
2.6808,-0.8895375464,-0.09107719566,0.9806147421
2.6814,-0.7358922718,-0.2771995083,1.01309178
2.682,-0.5706825543,-0.4637868554,1.03446941
2.6826,-0.4086104626,-0.63924724,1.047857703
2.6832,-0.229718117,-0.7683033872,0.9980215042
2.6838,-0.02472410883,-0.8744734289,0.8991975377
2.6844,0.1688320991,-0.9768689698,0.8080368707
2.685,0.3520258404,-1.010550895,0.6585250545
2.6856,0.5335838777,-1.015536365,0.4819524875
2.6862,0.6885069501,-0.9957873694,0.3072804193
2.6868,0.8202716669,-0.94519175,0.1249200831
2.6874,0.9078967173,-0.8379637602,-0.06993295704
2.688,0.9900885377,-0.7182179894,-0.2718705483
2.6886,1.023093379,-0.5660765948,-0.4570167838
2.6892,1.006869525,-0.3895092664,-0.6173602585
2.6898,0.970041367,-0.2201621746,-0.7498791925
2.6904,0.9088087597,-0.0261012602,-0.8827074995
2.691,0.7908543411,0.1686252484,-0.9594795895
2.6916,0.651959433,0.3563759314,-1.008335364
2.6922,0.4989820622,0.5363526165,-1.035334679
2.6928,0.3072181943,0.7056108319,-1.012829026
2.6934,0.1332827018,0.8251191902,-0.958401892
2.694,-0.05990127714,0.9351553534,-0.8752540762
2.6946,-0.2645895909,1.012921904,-0.7483323126
2.6952,-0.4551051364,1.037522576,-0.5824174398
2.6958,-0.6103583641,1.035709952,-0.4253515883
2.6964,-0.7668141643,1.004180434,-0.2373662695
2.697,-0.888473428,0.9343042305,-0.0458308025
2.6976,-0.9627059382,0.821513462,0.1411924762
2.6982,-1.036213753,0.6910466065,0.3451671461
2.6988,-1.060548655,0.5255101817,0.5350384735
2.6994,-1.037379085,0.3602843596,0.6770947249
2.7,-0.9842966647,0.1773474247,0.80694924
2.7006,-0.945439135,-0.02459104858,0.9700301836
2.7012,-0.8186521966,-0.213017945,1.031670142
2.7018,-0.6375524065,-0.401772327,1.039324733
2.7024,-0.4806594847,-0.5781349858,1.05879447
2.703,-0.3153693743,-0.7254667725,1.040836147
2.7036,-0.1113809237,-0.8332873066,0.9446682303
2.7042,0.08870902827,-0.9435590683,0.85485004
2.7048,0.2629949954,-0.994397104,0.7314021086
2.7054,0.4531474003,-1.005882578,0.5527351772
2.706,0.6223410678,-1.000993408,0.3786523403
2.7066,0.7612904331,-0.961166619,0.199876186
2.7072,0.8535224072,-0.8706755802,0.017153173
2.7078,0.9523481381,-0.7612498902,-0.1910982479
2.7084,1.011831143,-0.6212248333,-0.3906063096
2.709,1.005284161,-0.441123814,-0.5641603466
2.7096,0.9835882576,-0.2811753879,-0.7024128697
2.7102,0.9347136487,-0.09208314331,-0.8426305054
2.7108,0.844421054,0.1130453484,-0.9574664024
2.7114,0.7085954398,0.2989925456,-1.007587985
2.712,0.558021843,0.4844315307,-1.042453374
2.7126,0.381075936,0.6647194889,-1.045795425
2.7132,0.2054753835,0.7964908503,-1.001966234
2.7138,0.01349194905,0.8995631112,-0.9130550603
2.7144,-0.1900253949,1.001569144,-0.811543749
2.715,-0.3782765711,1.038027276,-0.6597507052
2.7156,-0.549435395,1.042112763,-0.4926773683
2.7162,-0.7063939139,1.02168731,-0.3152933963
2.7168,-0.8466926921,0.9708760115,-0.1241833194
2.7174,-0.928375224,0.8610051478,0.06737007622
2.718,-1.005375625,0.7387907882,0.2665848366
2.7186,-1.045450491,0.5884875015,0.4569629894
2.7192,-1.030277347,0.4144762411,0.615801106
2.7198,-0.9891180871,0.2435291859,0.7455889011
2.7204,-0.9308326485,0.047980664,0.8828519845
2.721,-0.8135710267,-0.1465525743,0.9601236011
2.7216,-0.6669679226,-0.3359530926,1.002921015
2.7222,-0.5127287592,-0.5150268885,1.027755648
2.7228,-0.3224512029,-0.6817273999,1.004178603
2.7234,-0.1453166527,-0.8008644908,0.9461811435
2.724,0.04748989193,-0.910476563,0.8629866711
2.7246,0.248187643,-0.9875125957,0.7393249527
2.7252,0.4374835892,-1.009610085,0.5721264958
2.7258,0.593612118,-1.00756125,0.4139491324
2.7264,0.7486333692,-0.977088865,0.2284554958
2.727,0.869902455,-0.9126914207,0.04278896571
2.7276,0.9471318153,-0.8048671125,-0.1422647027
2.7282,1.023820068,-0.6737878781,-0.3500321904
2.7288,1.0491228,-0.5088355766,-0.5402872238
2.7294,1.030239366,-0.3481909321,-0.6820484336
2.73,0.9799823559,-0.1667997035,-0.8131826524
2.7306,0.9211142721,0.0361164526,-0.9572307247
2.7312,0.7994132603,0.2230390018,-1.022452262
2.7318,0.6374648606,0.4137846772,-1.051249538
2.7324,0.4741672473,0.5955869233,-1.069754171
2.733,0.3067570981,0.7435282475,-1.050285346
2.7336,0.1148992837,0.8518320441,-0.9667313278
2.7342,-0.08943125657,0.9648320899,-0.8754008334
2.7348,-0.2735184695,1.017619141,-0.744100672
2.7354,-0.4587704316,1.032239975,-0.5734695431
2.736,-0.6252599233,1.02916285,-0.4039029263
2.7366,-0.7719905562,0.9880129574,-0.2160224011
2.7372,-0.8636114423,0.8989677584,-0.03535631609
2.7378,-0.9557444985,0.7886034453,0.1671410533
2.7384,-1.017855401,0.6459743848,0.3718810161
2.739,-1.01415503,0.4654747274,0.5486803021
2.7396,-0.9904647509,0.3063997,0.6840650509
2.7402,-0.9419298524,0.1163080821,0.8256217702
2.7408,-0.8530338072,-0.08938366217,0.9424174694
2.7414,-0.7145631079,-0.2740329473,0.9885960552
2.742,-0.5631020733,-0.4592989866,1.02240106
2.7426,-0.3860229205,-0.6401479723,1.026170893
2.7432,-0.2095508433,-0.7710961949,0.9806470382
2.7438,-0.01879861512,-0.8732267182,0.8920253333
2.7444,0.1836940429,-0.9781824591,0.7944884162
2.745,0.3727289945,-1.01619856,0.6434695651
2.7456,0.5467663579,-1.022543025,0.4757766673
2.7462,0.7033012792,-1.005008445,0.3017071661
2.7468,0.8455644302,-0.9570993971,0.1115349669
2.7474,0.9327781017,-0.8517599786,-0.08101812309
2.748,1.012785626,-0.731567855,-0.2812177705
2.7486,1.054913993,-0.5823814879,-0.4725325049
2.7492,1.042701698,-0.4108780703,-0.6318236279
2.7498,1.003763016,-0.2425506778,-0.7612123387
2.7504,0.9461732671,-0.04669220311,-0.899481064
2.751,0.831829571,0.1479315841,-0.9797611551
2.7516,0.6882662084,0.3372486258,-1.025514834
2.7522,0.534427683,0.5177307106,-1.052158394
2.7528,0.3466735997,0.6856046127,-1.032278212
2.7534,0.1719913507,0.8075498889,-0.9795412396
2.754,-0.02326094989,0.9206714791,-0.8974105292
2.7546,-0.2260788064,1.000786234,-0.7747074273
2.7552,-0.414970196,1.027310644,-0.612340448
2.7558,-0.575316002,1.029982736,-0.4546667337
2.7564,-0.7343541496,0.9996879543,-0.2653338047
2.757,-0.8556259979,0.9354976412,-0.07987164334
2.7576,-0.9322201555,0.8269806815,0.105239474
2.7582,-1.0088677,0.6932193975,0.3156483023
2.7588,-1.03192124,0.5266642411,0.5052569986
2.7594,-1.01242758,0.3643831248,0.6480444552
2.76,-0.9615252139,0.181198514,0.7803266998
2.7606,-0.9221741963,-0.02296937327,0.9451435696
